N° RPPS,Nom,Prénom,Spécialité,Date accréditation,OA,Nom équipe,Département,FINESS,Statut
10002095742,ALEXANDRE,Julien,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,75,750300360,Libéral
10002095742,ALEXANDRE,Julien,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,75,930300066,Libéral
10100039444,ALEXIEVA,Constanza,Chirurgie orthopédique et traumatologie ;,22/09/2022,ORTHORISQ,,95,950300137,Libéral
10100545069,ALEZRAH,Marc,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-21,34,340780667,Libéral
10100370849,ALFARAJ,Abdul hakim,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/01/2021,GYNERISQ,,94,940000912,Libéral
10100370849,ALFARAJ,Abdul hakim,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/01/2021,GYNERISQ,,94,950807982,Libéral
10002771250,ALFONSO,Anne-lys,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,GYNERISQ-07,33,330780479,Libéral
10101056132,ALHAMWI,Fadi,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,,60,600100754,Libéral
10100312924,ALI,Mazen,Chirurgie orthopédique et traumatologie ;,21/01/2021,ORTHORISQ,,45,450002613,Libéral et salarié
10100862050,ALI,Youssef,Neurochirurgie ;,21/10/2021,Collège de Neurochirurgie,,84,840000640,Libéral
10100537975,ALIANE,Jugurtha,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/12/2023,CFAR,,26,260000377,Libéral
10001461069,ALIFANO,Marco,Chirurgie thoracique et cardio-vasculaire ;,03/02/2022,SFCTCV,,75,750100166,Libéral et salarié
10003360145,ALIMI,Yves,Chirurgie vasculaire ;,27/05/2021,VASCURISQ,,13,130786049,Libéral et salarié
10100393312,ALKAR,Fanny,Chirurgie orthopédique et traumatologie ;,17/12/2020,ORTHORISQ,,34,340000306,Libéral et salarié
10100393312,ALKAR,Fanny,Chirurgie orthopédique et traumatologie ;,17/12/2020,ORTHORISQ,,34,340785161,Libéral et salarié
10100277093,ALLAIN,Geraldine,Chirurgie thoracique et cardio-vasculaire ;,19/10/2023,SFCTCV,SFCTCV-09,86,860000223,Salarié
10100829034,ALLAL,Raphael,Chirurgie orthopédique et traumatologie ;,19/10/2023,ORTHORISQ,,13,130043664,Libéral
10100829034,ALLAL,Raphael,Chirurgie orthopédique et traumatologie ;,19/10/2023,ORTHORISQ,,13,130044753,Libéral
10100829034,ALLAL,Raphael,Chirurgie orthopédique et traumatologie ;,19/10/2023,ORTHORISQ,,13,130784051,Libéral
10100549111,ALLAM-NDOUL,Edith,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,GYNERISQ-11,68,680000627,Salarié
10100311033,ALLANO,Vincent,Neurochirurgie ;,03/02/2022,Collège de Neurochirurgie,,29,290036540,Libéral
10002307360,ALLAOUI,Mohamed,Neurochirurgie ;,21/10/2021,Collège de Neurochirurgie,,64,640780946,Libéral
10101107737,ALLARD,Guillaume,Gastro-entérologie (activité interventionnelle) ;,31/03/2022,CEFA-HGE,CEFA-HGE-14,13,130000409,Salarié
10000342195,ALLART,Jean-paul,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/04/2022,GYNERISQ,,75,920300712,Libéral
10101783073,ALLART,Kevin,Chirurgie viscérale et digestive ;,18/07/2024,FCVD,,80,800009466,Libéral
10101035862,ALLARY,Alexandre,Radiologie et Imagerie médicale;,31/03/2022,ODPC-RIM,,13,130786049,Salarié
10003337937,ALLEMOZ,Didier,Gastro-entérologie (activité interventionnelle) ;,28/03/2024,CEFA-HGE,CEFA-HGE-8,13,130043664,Libéral
10003337937,ALLEMOZ,Didier,Gastro-entérologie (activité interventionnelle) ;,28/03/2024,CEFA-HGE,CEFA-HGE-8,13,130784713,Libéral
10101183738,ALLERA,Alexandre,Radiologie et Imagerie médicale;,28/03/2024,ODPC-RIM,ODPC-RIM-74,75,750100125,Salarié
10100409639,ALLIEZ,Antoine,"Chirurgie plastique, reconstructrice et esthétique ;",23/09/2021,PLASTIRISQ,,2A,130047160,Libéral
10100409639,ALLIEZ,Antoine,"Chirurgie plastique, reconstructrice et esthétique ;",23/09/2021,PLASTIRISQ,,2A,2A0000139,Libéral
10003433629,ALLIEZ,Jean roch ,Neurochirurgie ;,21/10/2021,Collège de Neurochirurgie,,13,130784051,Libéral
10100291409,ALLIGAND-PERRIN,Prune,Chirurgie orthopédique et traumatologie ;,21/12/2023,ORTHORISQ,,72,720000199,Libéral
10100392835,ALLINE,Mathias,Chirurgie viscérale et digestive ;,23/11/2023,FCVD,,30,300780152,Libéral
10100392835,ALLINE,Mathias,Chirurgie viscérale et digestive ;,23/11/2023,FCVD,,30,300788486,Libéral
10002988540,ALLOUCH,Jean michel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2020,GYNERISQ,,38,380786442,Libéral
10100656700,ALLOUCHE,Nizar,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,06/05/2021,CFAR,,78,780300422,Libéral
10100554707,ALLUIN,Arnaud,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,14/09/2023,CFAR,,59,590781951,Libéral
10100561850,ALLUJAMI,Hakam,Chirurgie viscérale et digestive ;,23/09/2021,FCVD,,91,770110054,Libéral et salarié
10100561850,ALLUJAMI,Hakam,Chirurgie viscérale et digestive ;,23/09/2021,FCVD,,91,910300177,Libéral et salarié
10100520567,ALMECIJA,Baptiste,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,15/12/2022,CFAR,,75,750300360,Libéral
10003749248,ALMERAS,Christophe,Chirurgie urologique ;,12/09/2024,AFU,AFU-05,31,,Libéral
10003887469,ALONSO,Fabrice,Chirurgie orthopédique et traumatologie ;,22/10/2020,ORTHORISQ,,34,340022979,Libéral
10101358579,ALONSO,William,Chirurgie thoracique et cardio-vasculaire ;,15/06/2023,SFCTCV,,44,440000404,Libéral
10101358579,ALONSO,William,Chirurgie thoracique et cardio-vasculaire ;,15/06/2023,SFCTCV,,44,440033819,Libéral
10101221793,ALOUANE,Maël,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/12/2023,CFAR,CFAR-109,25,250000270,Libéral
10001844736,ALRAYES,Mohammad hassan,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",20/07/2023,GYNERISQ,,59,590781605,Libéral et salarié
10002009149,ALRIC,Christophe,Chirurgie orthopédique et traumatologie ;,21/10/2021,ORTHORISQ,,36,360000129,Libéral
10100370831,ALSIT,Nidal,Chirurgie thoracique et cardio-vasculaire ;,03/02/2022,SFCTCV,,54,540000486,Libéral
10100394021,ALSSABAH,Nihad,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,19/10/2023,CFAR,CFAR-19,33,,Libéral
10003783478,ALVADO,Gerard,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,28/03/2024,CFAR,CFAR-113,14,140000175,Salarié
10100798395,ALVES,Alexandra,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,75,750100109,Libéral et salarié
10100798395,ALVES,Alexandra,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,75,750300121,Libéral et salarié
10100798395,ALVES,Alexandra,Chirurgie orthopédique et traumatologie ;,27/05/2021,ORTHORISQ,,75,750300857,Libéral et salarié
10100170926,ALVES,Mikael,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,14/09/2023,CFAR,,78,780300323,Libéral
10100029197,ALWAN,Jihad,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,29/12/2020,CFAR,CFAR-34,37,370007528,Libéral
10100079622,AMADEI,Laurent,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/07/2022,CFAR,CFAR-60,29,290023431,Libéral
10100205300,AMAGLI,Boris,Chirurgie orthopédique et traumatologie ;,12/09/2024,ORTHORISQ,,95,950000471,Libéral
10100836146,AMANCEI,Simona,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,,68,,Libéral et salarié
10003330411,AMAR,Aime,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",26/11/2020,GYNERISQ,,13,130783327,Libéral
10003741187,AMAR,Laurent,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/11/2022,CFAR,,94,930300264,Libéral
10004085444,AMAR HOFFET,Aurélie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",20/07/2023,GYNERISQ,,13,130785652,Libéral
10003347290,AMAR-MILLET,Annie,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/12/2020,CFAR,CFAR-40,13,130785652,Libéral
10001587426,AMARA,Mohamed elwalid,Cardiologie (activité interventionnelle) ;,28/03/2024,Cardiorisq - ODP2C,,93,930000286,Libéral et salarié
10100231157,AMARA,Yacine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,28/03/2024,CFAR,,95,950000547,Libéral
10100231157,AMARA,Yacine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,28/03/2024,CFAR,,95,950300277,Libéral
10100331650,AMARIUTEI,Alexandru catalin,Chirurgie viscérale et digestive ;,13/10/2022,FCVD,,72,720017748,Libéral
10002383692,AMARTI,Khalid,Chirurgie orthopédique et traumatologie ;,23/09/2021,ORTHORISQ,,26,260000377,Libéral
10003440350,AMATO,Daniela,Chirurgie viscérale et digestive ;,22/10/2020,FCVD,,06,060000361,Libéral
10100383701,AMATO,Romain,Chirurgie viscérale et digestive ;,16/07/2020,FCVD,,92,920300597,Libéral
10101570504,AMBLARD,Iris,Chirurgie viscérale et digestive ;,20/07/2023,FCVD,,69,340015502,Libéral
10100819803,AMELI,Roxana,Radiologie et Imagerie médicale;,03/02/2022,ODPC-RIM,ODPC-RIM-50,69,690784178,Salarié
10100407872,AMELOOT,Shaghayegh,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,,74,740780416,Libéral
10002448131,AMEND,Philippe,Chirurgie orthopédique et traumatologie ;,01/04/2021,ORTHORISQ,,68,680000494,Libéral
10100488773,AMEUR,Fatima,Radiologie et Imagerie médicale;,17/11/2022,ODPC-RIM,ODPC-RIM-47,69,690784137,Salarié
10004387980,AMI,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",06/05/2021,GYNERISQ,,75,750300840,Libéral et salarié
10004387980,AMI,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",06/05/2021,GYNERISQ,,75,750300881,Libéral et salarié
10004387980,AMI,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",06/05/2021,GYNERISQ,,75,750300931,Libéral et salarié
10004387980,AMI,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",06/05/2021,GYNERISQ,,75,920300712,Libéral et salarié
10100172294,AMIELH,David,Chirurgie viscérale et digestive ;,31/03/2022,FCVD,,30,300780152,Libéral
10100172294,AMIELH,David,Chirurgie viscérale et digestive ;,31/03/2022,FCVD,,30,300788502,Libéral
10001045730,AMIOT,Jean francois,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,03/02/2022,CFAR,,92,750300931,Libéral
10100301281,AMIRECHE,Noria,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,03/02/2022,CFAR,CFAR-46,94,940300031,Libéral
10100603066,AMOUROUX,Patricia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",15/12/2022,GYNERISQ,,66,660780669,Libéral
10101204708,AMPATZOGLOU,Konstantinos,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/11/2022,CFAR,CFAR-74,31,310026927,Libéral
10000905702,AMRAR-VENNIER,Frederique,Radiologie et Imagerie médicale;,19/01/2023,ODPC-RIM,ODPC-RIM-64,91,910002773,Salarié
10003106779,AMROUN,Hakim,Chirurgie viscérale et digestive ;,18/07/2024,FCVD,,973,970302022,Libéral et salarié
10002251634,AMROUNI,Houcine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,20/07/2023,CFAR,CFAR-84,59,590783239,Libéral et salarié
10002251634,AMROUNI,Houcine,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,20/07/2023,CFAR,CFAR-84,59,590811279,Libéral et salarié
10002737699,AMSALLEM,Guy,Chirurgie orthopédique et traumatologie ;,01/07/2021,ORTHORISQ,,24,240000190,Libéral
10100904696,AMSALLEM,Lior,Chirurgie orthopédique et traumatologie ;,14/09/2023,ORTHORISQ,,75,600100754,Libéral
10100904696,AMSALLEM,Lior,Chirurgie orthopédique et traumatologie ;,14/09/2023,ORTHORISQ,,75,750300360,Libéral
10005189690,AMZALLAG,Julien,Chirurgie orthopédique et traumatologie ;,28/12/2022,ORTHORISQ,,75,750301160,Libéral
10100933109,ANANDANE,Bernadette,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,19/10/2023,CFAR,,75,750300097,Salarié
10003054375,ANCEY,Pierre,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",01/04/2021,GYNERISQ,,69,690031513,Libéral
10101848124,ANDEOL,Quentin,Chirurgie orthopédique et traumatologie ;,13/10/2022,ORTHORISQ,,69,690780366,Libéral
10003832705,ANDIVOT,Thierry,Chirurgie viscérale et digestive ;,23/09/2021,FCVD,,29,290000215,Libéral
10004626486,ANDRAULT,Geraldine,Chirurgie orthopédique et traumatologie ;,12/09/2024,ORTHORISQ,,79,790009948,Libéral
10100826527,ANDRE,Arthur,Neurochirurgie ;,22/10/2020,Collège de Neurochirurgie,,75,750100125,Libéral et salarié
10100826527,ANDRE,Arthur,Neurochirurgie ;,22/10/2020,Collège de Neurochirurgie,,75,750300071,Libéral et salarié
10100938843,ANDRE,Benoît,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",29/12/2021,GYNERISQ,GYNERISQ-19,81,810000380,Salarié
10002588589,ANDRE,David,Chirurgie urologique ;,03/02/2022,AFU,AFU-41,49,490000668,Libéral
10004623004,ANDRE,Jocelyn,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,24/09/2020,CFAR,,68,680000684,Libéral et salarié
10003366621,ANDRE,Marc,Radiologie et Imagerie médicale;,01/04/2021,ODPC-RIM,ODPC-RIM-07,13,130043664,Libéral et salarié
10002183043,ANDRE,Sébastien,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-22,21,210780136,Libéral
10100811123,ANDREANI,Olivier,Radiologie et Imagerie médicale;,01/04/2020,ODPC-RIM,ODPC-RIM-09,06,060780491,Libéral
10001590123,ANDREEV,Alexandre,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,12/09/2024,CFAR,CFAR-29,40,400000139,Salarié
10003960274,ANDRIANAIVO,Emilie,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,21/12/2023,CFAR,,47,470000423,Libéral et salarié
10101265840,ANDRIANANJA,Domoina,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-17,24,240006734,Libéral
10100164291,ANDRIEU,Damien,Chirurgie viscérale et digestive ;,21/12/2023,FCVD,,31,310780259,Libéral
10004408505,ANDRIEU,Michael,Chirurgie orthopédique et traumatologie ;,28/12/2022,ORTHORISQ,,82,820000057,Libéral
10100531705,ANDRIN,Julien,Chirurgie orthopédique et traumatologie ;,23/06/2022,ORTHORISQ,,34,340780741,Libéral
10003927760,ANGEL,Frederic,Chirurgie vasculaire ;,23/09/2021,VASCURISQ,,91,910300219,Libéral
10100545101,ANGELESCU,Dan,Chirurgie thoracique et cardio-vasculaire ;,21/01/2021,SFCTCV,,24,240000117,Salarié
10100545101,ANGELESCU,Dan,Chirurgie thoracique et cardio-vasculaire ;,21/01/2021,SFCTCV,,24,GCS591,Salarié
10003870937,ANGELLA,Stephane,Chirurgie viscérale et digestive ;,21/10/2021,FCVD,,69,690780390,Libéral
10100838506,ANGELLIAUME,Audrey,Chirurgie infantile ;,19/10/2023,OA CHIRPED,,49,490015906,Libéral et salarié
10101731049,ANGER,Florent,Chirurgie orthopédique et traumatologie ;,19/10/2023,ORTHORISQ,,13,040780470,Libéral
10101731049,ANGER,Florent,Chirurgie orthopédique et traumatologie ;,19/10/2023,ORTHORISQ,,13,130008253,Libéral
10101731049,ANGER,Florent,Chirurgie orthopédique et traumatologie ;,19/10/2023,ORTHORISQ,,13,130810740,Libéral
10100891380,ANGIUS,Giada,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,12/09/2024,CFAR,CFAR-133,31,310026927,Libéral
10000626514,ANQUETIL,Christophe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",01/04/2021,GYNERISQ,,84,840000285,Libéral
10001748606,ANSARI,Madjid,Chirurgie orthopédique et traumatologie ;,29/12/2020,ORTHORISQ,,59,590781787,Libéral
10100054328,ANTAL,Szilvia,Chirurgie vasculaire ;,21/12/2023,VASCURISQ,,32,310026083,Libéral et salarié
10100054328,ANTAL,Szilvia,Chirurgie vasculaire ;,21/12/2023,VASCURISQ,,32,320000086,Libéral et salarié
10100547065,ANTOLINI,Patrice,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,17/12/2020,CFAR,CFAR-40,13,130785652,Libéral
10003172995,ANTON-BOUSQUET,Marie claude,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",28/12/2022,GYNERISQ,GYNERISQ-08,63,630781839,Libéral
10100694479,ANTONI,Maxime,Chirurgie orthopédique et traumatologie ;,17/11/2022,ORTHORISQ,,67,670780170,Libéral
10000519982,ANTOUN,Hanane,Radiologie et Imagerie médicale;,19/01/2023,ODPC-RIM,ODPC-RIM-64,91,910002773,Salarié
10100850410,ANTUS,Freedom,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,18/07/2024,CFAR,CFAR-99,92,920300365,Libéral
10100173888,AOUAR,Zahir,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",21/12/2023,GYNERISQ,,94,940006679,Libéral
10003070801,AOUIFI,Abdellah,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/11/2023,CFAR,CFAR-96,69,690793468,Libéral
10005194112,APARD,Thomas,Chirurgie orthopédique et traumatologie ;,06/06/2024,ORTHORISQ,,78,780003679,Libéral
10100403988,APARICIO,Guillaume,Chirurgie orthopédique et traumatologie ;,22/09/2022,ORTHORISQ,,30,300788502,Libéral
10005165138,APFELBAUM,Deborah,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",01/04/2020,GYNERISQ,,78,780300323,Libéral
10100330579,APOSTOL,André christian,Chirurgie viscérale et digestive ;,06/05/2021,FCVD,,83,830100327,Libéral
10101084142,APOSTOLOU,Nicolas,Chirurgie orthopédique et traumatologie ;,17/11/2022,ORTHORISQ,,84,840013445,Libéral
10100966430,ARANA,Hannan,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,23/06/2022,CFAR,CFAR-64,75,750150104,Salarié
10001741429,ARAYA,Joseph,Chirurgie viscérale et digestive ;,18/07/2024,FCVD,,76,760027292,Libéral
10101078789,ARBELAEZ ARANGO,Alejandro,Anesthésie-réanimation ; Activité de réanimation ; Activité de soins intensifs ;,19/10/2023,CFAR,,66,660780628,Libéral
10100398543,ARBOLA,Christelle,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique ; Activités d'obstétrique ;",23/11/2023,GYNERISQ,,13,130038847,Libéral
10100965390,ARCIS,Elise,Radiologie et Imagerie médicale;,19/10/2023,ODPC-RIM,ODPC-RIM-01,30,300780038,Salarié
